record,group,time_s,r_cm,z_cm,value,metric
field,Q2/Q3,10800.0,1.706787109375,3.09906005859375,1.1472854910543617e-07,delta_C
field,Q2/Q3,10800.0,1.730224609375,3.09906005859375,1.6736611079259944e-06,delta_C
field,Q2/Q3,10800.0,1.7526855468750002,3.09906005859375,3.1387446730590796e-06,delta_C
field,Q2/Q3,10800.0,1.774169921875,3.09906005859375,4.512134799572465e-06,delta_C
field,Q2/Q3,10800.0,1.7946777343750002,3.09906005859375,5.796219165299377e-06,delta_C
field,Q2/Q3,10800.0,1.814208984375,3.09906005859375,6.993577228442405e-06,delta_C
field,Q2/Q3,10800.0,1.8327636718750002,3.09906005859375,8.106940898366943e-06,delta_C
field,Q2/Q3,10800.0,1.8503417968750002,3.09906005859375,9.13915619715766e-06,delta_C
field,Q2/Q3,10800.0,1.866943359375,3.09906005859375,1.0093145980993867e-05,delta_C
field,Q2/Q3,10800.0,1.882568359375,3.09906005859375,1.0971873954934708e-05,delta_C
field,Q2/Q3,10800.0,1.8972167968750002,3.09906005859375,1.1778310237131606e-05,delta_C
field,Q2/Q3,10800.0,1.910888671875,3.09906005859375,1.2515398646106846e-05,delta_C
field,Q2/Q3,10800.0,1.9235839843750002,3.09906005859375,1.3186025859868167e-05,delta_C
field,Q2/Q3,10800.0,1.935302734375,3.09906005859375,1.3792992630046186e-05,delta_C
field,Q2/Q3,10800.0,1.9460449218750002,3.09906005859375,1.4338987127660019e-05,delta_C
field,Q2/Q3,10800.0,1.955810546875,3.09906005859375,1.4826560403191635e-05,delta_C
field,Q2/Q3,10800.0,1.964599609375,3.09906005859375,1.5258103901460984e-05,delta_C
field,Q2/Q3,10800.0,1.9724121093750002,3.09906005859375,1.5635828984894573e-05,delta_C
field,Q2/Q3,10800.0,1.9792480468750002,3.09906005859375,1.5961748452530955e-05,delta_C
field,Q2/Q3,10800.0,1.985107421875,3.09906005859375,1.623766004188454e-05,delta_C
field,Q2/Q3,10800.0,1.9899902343750002,3.09906005859375,1.6465131922993592e-05,delta_C
field,Q2/Q3,10800.0,1.993896484375,3.09906005859375,1.664549019553263e-05,delta_C
field,Q2/Q3,10800.0,1.9968261718750002,3.09906005859375,1.677980841163773e-05,delta_C
field,Q2/Q3,10800.0,1.998779296875,3.09906005859375,1.6868899151090133e-05,delta_C
field,Q2/Q3,10800.0,1.999755859375,3.09906005859375,1.6913307674171207e-05,delta_C
field,Q2/Q3,10800.0,0.031005859375,3.43475341796875,-0.00011466079090260983,delta_C
field,Q2/Q3,10800.0,0.092529296875,3.43475341796875,-0.0001142412080581412,delta_C
field,Q2/Q3,10800.0,0.153076171875,3.43475341796875,-0.00011342382425638675,delta_C
field,Q2/Q3,10800.0,0.21264648437500003,3.43475341796875,-0.00011223174987340379,delta_C
field,Q2/Q3,10800.0,0.271240234375,3.43475341796875,-0.00011068913519474144,delta_C
field,Q2/Q3,10800.0,0.328857421875,3.43475341796875,-0.00010882090012476198,delta_C
field,Q2/Q3,10800.0,0.385498046875,3.43475341796875,-0.00010665248365038238,delta_C
field,Q2/Q3,10800.0,0.441162109375,3.43475341796875,-0.00010420961270618534,delta_C
field,Q2/Q3,10800.0,0.49584960937499994,3.43475341796875,-0.00010151809004099732,delta_C
field,Q2/Q3,10800.0,0.549560546875,3.43475341796875,-9.860360061697548e-05,delta_C
field,Q2/Q3,10800.0,0.602294921875,3.43475341796875,-9.549153605981076e-05,delta_C
field,Q2/Q3,10800.0,0.654052734375,3.43475341796875,-9.220683660582374e-05,delta_C
field,Q2/Q3,10800.0,0.704833984375,3.43475341796875,-8.87738500001678e-05,delta_C
field,Q2/Q3,10800.0,0.754638671875,3.43475341796875,-8.521620674262209e-05,delta_C
field,Q2/Q3,10800.0,0.8034667968750001,3.43475341796875,-8.155671108189821e-05,delta_C
field,Q2/Q3,10800.0,0.8513183593749999,3.43475341796875,-7.781724709587934e-05,delta_C
field,Q2/Q3,10800.0,0.898193359375,3.43475341796875,-7.401869919920756e-05,delta_C
field,Q2/Q3,10800.0,0.944091796875,3.43475341796875,-7.018088639321185e-05,delta_C
field,Q2/Q3,10800.0,0.989013671875,3.43475341796875,-6.632250952365304e-05,delta_C
field,Q2/Q3,10800.0,1.032958984375,3.43475341796875,-6.246111082419681e-05,delta_C
field,Q2/Q3,10800.0,1.075927734375,3.43475341796875,-5.861304496601605e-05,delta_C
field,Q2/Q3,10800.0,1.117919921875,3.43475341796875,-5.479346086612047e-05,delta_C
field,Q2/Q3,10800.0,1.158935546875,3.43475341796875,-5.1016293447281313e-05,delta_C
field,Q2/Q3,10800.0,1.198974609375,3.43475341796875,-4.7294264601038805e-05,delta_C
field,Q2/Q3,10800.0,1.238037109375,3.43475341796875,-4.3638892589736855e-05,delta_C
field,Q2/Q3,10800.0,1.276123046875,3.43475341796875,-4.006050916260939e-05,delta_C
field,Q2/Q3,10800.0,1.313232421875,3.43475341796875,-3.6568283713789285e-05,delta_C
field,Q2/Q3,10800.0,1.349365234375,3.43475341796875,-3.317025383564598e-05,delta_C
field,Q2/Q3,10800.0,1.384521484375,3.43475341796875,-2.9873361660603948e-05,delta_C
field,Q2/Q3,10800.0,1.418701171875,3.43475341796875,-2.668349541190551e-05,delta_C
field,Q2/Q3,10800.0,1.451904296875,3.43475341796875,-2.360553557867462e-05,delta_C
field,Q2/Q3,10800.0,1.484130859375,3.43475341796875,-2.0643405101328227e-05,delta_C
field,Q2/Q3,10800.0,1.515380859375,3.43475341796875,-1.780012292651456e-05,delta_C
field,Q2/Q3,10800.0,1.545654296875,3.43475341796875,-1.507786023347002e-05,delta_C
field,Q2/Q3,10800.0,1.5749511718750002,3.43475341796875,-1.2477998591053918e-05,delta_C
field,Q2/Q3,10800.0,1.603271484375,3.43475341796875,-1.0001189292507817e-05,delta_C
field,Q2/Q3,10800.0,1.6306152343750002,3.43475341796875,-7.647413137412684e-06,delta_C
field,Q2/Q3,10800.0,1.656982421875,3.43475341796875,-5.416040013805912e-06,delta_C
field,Q2/Q3,10800.0,1.682373046875,3.43475341796875,-3.305887739335489e-06,delta_C
field,Q2/Q3,10800.0,1.706787109375,3.43475341796875,-1.315279779534606e-06,delta_C
field,Q2/Q3,10800.0,1.730224609375,3.43475341796875,5.578984114684715e-07,delta_C
field,Q2/Q3,10800.0,1.7526855468750002,3.43475341796875,2.3161445668051783e-06,delta_C
field,Q2/Q3,10800.0,1.774169921875,3.43475341796875,3.9622863492461136e-06,delta_C
field,Q2/Q3,10800.0,1.7946777343750002,3.43475341796875,5.499429639010955e-06,delta_C
field,Q2/Q3,10800.0,1.814208984375,3.43475341796875,6.93090830838905e-06,delta_C
field,Q2/Q3,10800.0,1.8327636718750002,3.43475341796875,8.260235403012572e-06,delta_C
field,Q2/Q3,10800.0,1.8503417968750002,3.43475341796875,9.491055701138507e-06,delta_C
field,Q2/Q3,10800.0,1.866943359375,3.43475341796875,1.0627099743532042e-05,delta_C
field,Q2/Q3,10800.0,1.882568359375,3.43475341796875,1.167213957975477e-05,delta_C
field,Q2/Q3,10800.0,1.8972167968750002,3.43475341796875,1.2629946508857515e-05,delta_C
field,Q2/Q3,10800.0,1.910888671875,3.43475341796875,1.3504251004103907e-05,delta_C
field,Q2/Q3,10800.0,1.9235839843750002,3.43475341796875,1.4298704979820442e-05,delta_C
field,Q2/Q3,10800.0,1.935302734375,3.43475341796875,1.5016846593107758e-05,delta_C
field,Q2/Q3,10800.0,1.9460449218750002,3.43475341796875,1.5662067648580802e-05,delta_C
field,Q2/Q3,10800.0,1.955810546875,3.43475341796875,1.623758358593186e-05,delta_C
field,Q2/Q3,10800.0,1.964599609375,3.43475341796875,1.6746405980594403e-05,delta_C
field,Q2/Q3,10800.0,1.9724121093750002,3.43475341796875,1.7191317503328918e-05,delta_C
field,Q2/Q3,10800.0,1.9792480468750002,3.43475341796875,1.75748493185246e-05,delta_C
field,Q2/Q3,10800.0,1.985107421875,3.43475341796875,1.78992609074502e-05,delta_C
field,Q2/Q3,10800.0,1.9899902343750002,3.43475341796875,1.816652232156102e-05,delta_C
field,Q2/Q3,10800.0,1.993896484375,3.43475341796875,1.8378298886068123e-05,delta_C
field,Q2/Q3,10800.0,1.9968261718750002,3.43475341796875,1.853593837664036e-05,delta_C
field,Q2/Q3,10800.0,1.998779296875,3.43475341796875,1.864046070498837e-05,delta_C
field,Q2/Q3,10800.0,1.999755859375,3.43475341796875,1.869255014863569e-05,delta_C
field,Q2/Q3,10800.0,0.031005859375,3.76434326171875,-0.0001414547353717488,delta_C
field,Q2/Q3,10800.0,0.092529296875,3.76434326171875,-0.00014093929667002847,delta_C
field,Q2/Q3,10800.0,0.153076171875,3.76434326171875,-0.0001399352406092902,delta_C
field,Q2/Q3,10800.0,0.21264648437500003,3.76434326171875,-0.00013847107262887626,delta_C
field,Q2/Q3,10800.0,0.271240234375,3.76434326171875,-0.00013657661779653552,delta_C
field,Q2/Q3,10800.0,0.328857421875,3.76434326171875,-0.00013428267918902392,delta_C
field,Q2/Q3,10800.0,0.385498046875,3.76434326171875,-0.00013162072109818013,delta_C
field,Q2/Q3,10800.0,0.441162109375,3.76434326171875,-0.00012862257669676858,delta_C
field,Q2/Q3,10800.0,0.49584960937499994,3.76434326171875,-0.00012532017973709841,delta_C
field,Q2/Q3,10800.0,0.549560546875,3.76434326171875,-0.00012174531972641844,delta_C
field,Q2/Q3,10800.0,0.602294921875,3.76434326171875,-0.00011792942001798146,delta_C
field,Q2/Q3,10800.0,0.654052734375,3.76434326171875,-0.00011390333815164411,delta_C
field,Q2/Q3,10800.0,0.704833984375,3.76434326171875,-0.00010969718776565607,delta_C
field,Q2/Q3,10800.0,0.754638671875,3.76434326171875,-0.00010534018133845358,delta_C
field,Q2/Q3,10800.0,0.8034667968750001,3.76434326171875,-0.00010086049299018462,delta_C
field,Q2/Q3,10800.0,0.8513183593749999,3.76434326171875,-9.628514053172665e-05,delta_C
field,Q2/Q3,10800.0,0.898193359375,3.76434326171875,-9.163988589855343e-05,delta_C
field,Q2/Q3,10800.0,0.944091796875,3.76434326171875,-8.694915309925833e-05,delta_C
field,Q2/Q3,10800.0,0.989013671875,3.76434326171875,-8.223596274703482e-05,delta_C
field,Q2/Q3,10800.0,1.032958984375,3.76434326171875,-7.752188222243106e-05,delta_C
field,Q2/Q3,10800.0,1.075927734375,3.76434326171875,-7.282699048372088e-05,delta_C
field,Q2/Q3,10800.0,1.117919921875,3.76434326171875,-6.816985653945729e-05,delta_C
field,Q2/Q3,10800.0,1.158935546875,3.76434326171875,-6.356753056069309e-05,delta_C
field,Q2/Q3,10800.0,1.198974609375,3.76434326171875,-5.9035546634111924e-05,delta_C
field,Q2/Q3,10800.0,1.238037109375,3.76434326171875,-5.458793619350644e-05,delta_C
field,Q2/Q3,10800.0,1.276123046875,3.76434326171875,-5.023725115393951e-05,delta_C
field,Q2/Q3,10800.0,1.313232421875,3.76434326171875,-4.5994595885945344e-05,delta_C
field,Q2/Q3,10800.0,1.349365234375,3.76434326171875,-4.186966716690499e-05,delta_C
field,Q2/Q3,10800.0,1.384521484375,3.76434326171875,-3.7870801313344415e-05,delta_C
field,Q2/Q3,10800.0,1.418701171875,3.76434326171875,-3.400502772143987e-05,delta_C
field,Q2/Q3,10800.0,1.451904296875,3.76434326171875,-3.0278128053895514e-05,delta_C
field,Q2/Q3,10800.0,1.484130859375,3.76434326171875,-2.669470027849563e-05,delta_C
field,Q2/Q3,10800.0,1.515380859375,3.76434326171875,-2.3258226728994913e-05,delta_C
field,Q2/Q3,10800.0,1.545654296875,3.76434326171875,-1.9971145314601202e-05,delta_C
field,Q2/Q3,10800.0,1.5749511718750002,3.76434326171875,-1.6834922955011322e-05,delta_C
field,Q2/Q3,10800.0,1.603271484375,3.76434326171875,-1.3850130305081976e-05,delta_C
field,Q2/Q3,10800.0,1.6306152343750002,3.76434326171875,-1.1016516878070703e-05,delta_C
field,Q2/Q3,10800.0,1.656982421875,3.76434326171875,-8.3330857654218e-06,delta_C
field,Q2/Q3,10800.0,1.682373046875,3.76434326171875,-5.798167300952173e-06,delta_C
field,Q2/Q3,10800.0,1.706787109375,3.76434326171875,-3.4094911818272067e-06,delta_C
field,Q2/Q3,10800.0,1.730224609375,3.76434326171875,-1.164256738350744e-06,delta_C
field,Q2/Q3,10800.0,1.7526855468750002,3.76434326171875,9.407988146303836e-07,delta_C
field,Q2/Q3,10800.0,1.774169921875,3.76434326171875,2.9093342142072487e-06,delta_C
field,Q2/Q3,10800.0,1.7946777343750002,3.76434326171875,4.745340036249601e-06,delta_C
field,Q2/Q3,10800.0,1.814208984375,3.76434326171875,6.453076573098571e-06,delta_C
field,Q2/Q3,10800.0,1.8327636718750002,3.76434326171875,8.037013617734345e-06,delta_C
field,Q2/Q3,10800.0,1.8503417968750002,3.76434326171875,9.50177212355463e-06,delta_C
field,Q2/Q3,10800.0,1.866943359375,3.76434326171875,1.0852067847899605e-05,delta_C
field,Q2/Q3,10800.0,1.882568359375,3.76434326171875,1.2092657244000549e-05,delta_C
field,Q2/Q3,10800.0,1.8972167968750002,3.76434326171875,1.3228285894895109e-05,delta_C
field,Q2/Q3,10800.0,1.910888671875,3.76434326171875,1.4263639695588637e-05,delta_C
field,Q2/Q3,10800.0,1.9235839843750002,3.76434326171875,1.5203298953769817e-05,delta_C
field,Q2/Q3,10800.0,1.935302734375,3.76434326171875,1.6051695592933513e-05,delta_C
field,Q2/Q3,10800.0,1.9460449218750002,3.76434326171875,1.68130735354044e-05,delta_C
field,Q2/Q3,10800.0,1.955810546875,3.76434326171875,1.7491452220186332e-05,delta_C
field,Q2/Q3,10800.0,1.964599609375,3.76434326171875,1.8090593180586367e-05,delta_C
field,Q2/Q3,10800.0,1.9724121093750002,3.76434326171875,1.861396961788664e-05,delta_C
field,Q2/Q3,10800.0,1.9792480468750002,3.76434326171875,1.9064738934204684e-05,delta_C
field,Q2/Q3,10800.0,1.985107421875,3.76434326171875,1.9445718214772256e-05,delta_C
field,Q2/Q3,10800.0,1.9899902343750002,3.76434326171875,1.975936265830036e-05,delta_C
field,Q2/Q3,10800.0,1.993896484375,3.76434326171875,2.0007746982519947e-05,delta_C
field,Q2/Q3,10800.0,1.9968261718750002,3.76434326171875,2.0192549831543616e-05,delta_C
field,Q2/Q3,10800.0,1.998779296875,3.76434326171875,2.031504123545247e-05,delta_C
field,Q2/Q3,10800.0,1.999755859375,3.76434326171875,2.0376073154748653e-05,delta_C
field,Q2/Q3,10800.0,0.031005859375,4.08782958984375,-0.0001738046644224056,delta_C
field,Q2/Q3,10800.0,0.092529296875,4.08782958984375,-0.00017317445006792553,delta_C
field,Q2/Q3,10800.0,0.153076171875,4.08782958984375,-0.00017194688881283504,delta_C
field,Q2/Q3,10800.0,0.21264648437500003,4.08782958984375,-0.00017015696782363143,delta_C
field,Q2/Q3,10800.0,0.271240234375,4.08782958984375,-0.0001678413366650311,delta_C
field,Q2/Q3,10800.0,0.328857421875,4.08782958984375,-0.00016503787833599404,delta_C
field,Q2/Q3,10800.0,0.385498046875,4.08782958984375,-0.00016178531130295326,delta_C
field,Q2/Q3,10800.0,0.441162109375,4.08782958984375,-0.0001581228221867459,delta_C
field,Q2/Q3,10800.0,0.49584960937499994,4.08782958984375,-0.000154089728629625,delta_C
field,Q2/Q3,10800.0,0.549560546875,4.08782958984375,-0.00014972517173683642,delta_C
field,Q2/Q3,10800.0,0.602294921875,4.08782958984375,-0.00014506783741574658,delta_C
field,Q2/Q3,10800.0,0.654052734375,4.08782958984375,-0.00014015570582870396,delta_C
field,Q2/Q3,10800.0,0.704833984375,4.08782958984375,-0.00013502582812319197,delta_C
field,Q2/Q3,10800.0,0.754638671875,4.08782958984375,-0.00012971412952422767,delta_C
field,Q2/Q3,10800.0,0.8034667968750001,4.08782958984375,-0.00012425523782932935,delta_C
field,Q2/Q3,10800.0,0.8513183593749999,4.08782958984375,-0.00011868233626954883,delta_C
field,Q2/Q3,10800.0,0.898193359375,4.08782958984375,-0.0001130270396645372,delta_C
field,Q2/Q3,10800.0,0.944091796875,4.08782958984375,-0.00010731929274121477,delta_C
field,Q2/Q3,10800.0,0.989013671875,4.08782958984375,-0.00010158728943232553,delta_C
field,Q2/Q3,10800.0,1.032958984375,4.08782958984375,-9.58574119458433e-05,delta_C
field,Q2/Q3,10800.0,1.075927734375,4.08782958984375,-9.015418832869493e-05,delta_C
field,Q2/Q3,10800.0,1.117919921875,4.08782958984375,-8.450026726691817e-05,delta_C
field,Q2/Q3,10800.0,1.158935546875,4.08782958984375,-7.891640880464124e-05,delta_C
field,Q2/Q3,10800.0,1.198974609375,4.08782958984375,-7.342148970534979e-05,delta_C
field,Q2/Q3,10800.0,1.238037109375,4.08782958984375,-6.803252218667843e-05,delta_C
field,Q2/Q3,10800.0,1.276123046875,4.08782958984375,-6.276468480548303e-05,delta_C
field,Q2/Q3,10800.0,1.313232421875,4.08782958984375,-5.763136433323268e-05,delta_C
field,Q2/Q3,10800.0,1.349365234375,4.08782958984375,-5.2644207519714215e-05,delta_C
field,Q2/Q3,10800.0,1.384521484375,4.08782958984375,-4.781318169388982e-05,delta_C
field,Q2/Q3,10800.0,1.418701171875,4.08782958984375,-4.314664320426154e-05,delta_C
field,Q2/Q3,10800.0,1.451904296875,4.08782958984375,-3.8651412693324616e-05,delta_C
field,Q2/Q3,10800.0,1.484130859375,4.08782958984375,-3.433285619891535e-05,delta_C
field,Q2/Q3,10800.0,1.515380859375,4.08782958984375,-3.0194971029962048e-05,delta_C
field,Q2/Q3,10800.0,1.545654296875,4.08782958984375,-2.6240475312633293e-05,delta_C
field,Q2/Q3,10800.0,1.5749511718750002,4.08782958984375,-2.2470900064686106e-05,delta_C
field,Q2/Q3,10800.0,1.603271484375,4.08782958984375,-1.8886682661367615e-05,delta_C
field,Q2/Q3,10800.0,1.6306152343750002,4.08782958984375,-1.5487260587310203e-05,delta_C
field,Q2/Q3,10800.0,1.656982421875,4.08782958984375,-1.2271164505417431e-05,delta_C
field,Q2/Q3,10800.0,1.682373046875,4.08782958984375,-9.236109845600637e-06,delta_C
field,Q2/Q3,10800.0,1.706787109375,4.08782958984375,-6.379086316510296e-06,delta_C
field,Q2/Q3,10800.0,1.730224609375,4.08782958984375,-3.696444958345424e-06,delta_C
field,Q2/Q3,10800.0,1.7526855468750002,4.08782958984375,-1.183982534014305e-06,delta_C
field,Q2/Q3,10800.0,1.774169921875,4.08782958984375,1.1629768197352064e-06,delta_C
field,Q2/Q3,10800.0,1.7946777343750002,4.08782958984375,3.3495026405816475e-06,delta_C
field,Q2/Q3,10800.0,1.814208984375,4.08782958984375,5.380981819236297e-06,delta_C
field,Q2/Q3,10800.0,1.8327636718750002,4.08782958984375,7.263044809358021e-06,delta_C
field,Q2/Q3,10800.0,1.8503417968750002,4.08782958984375,9.001494347016248e-06,delta_C
field,Q2/Q3,10800.0,1.866943359375,4.08782958984375,1.0602236792500719e-05,delta_C
field,Q2/Q3,10800.0,1.882568359375,4.08782958984375,1.2071216374254234e-05,delta_C
field,Q2/Q3,10800.0,1.8972167968750002,4.08782958984375,1.3414352648011274e-05,delta_C
field,Q2/Q3,10800.0,1.910888671875,4.08782958984375,1.463748138830212e-05,delta_C
field,Q2/Q3,10800.0,1.9235839843750002,4.08782958984375,1.574629908707159e-05,delta_C
field,Q2/Q3,10800.0,1.935302734375,4.08782958984375,1.6746311244375534e-05,delta_C
field,Q2/Q3,10800.0,1.9460449218750002,4.08782958984375,1.764278450666623e-05,delta_C
field,Q2/Q3,10800.0,1.955810546875,4.08782958984375,1.8440702610478255e-05,delta_C
field,Q2/Q3,10800.0,1.964599609375,4.08782958984375,1.9144726021602665e-05,delta_C
field,Q2/Q3,10800.0,1.9724121093750002,4.08782958984375,1.9759155200471668e-05,delta_C
field,Q2/Q3,10800.0,1.9792480468750002,4.08782958984375,2.0287897443793668e-05,delta_C
field,Q2/Q3,10800.0,1.985107421875,4.08782958984375,2.0734437284009033e-05,delta_C
field,Q2/Q3,10800.0,1.9899902343750002,4.08782958984375,2.110181044656656e-05,delta_C
field,Q2/Q3,10800.0,1.993896484375,4.08782958984375,2.1392581394774624e-05,delta_C
field,Q2/Q3,10800.0,1.9968261718750002,4.08782958984375,2.160882449864232e-05,delta_C
field,Q2/Q3,10800.0,1.998779296875,4.08782958984375,2.1752108882111543e-05,delta_C
field,Q2/Q3,10800.0,1.999755859375,4.08782958984375,2.1823487001970676e-05,delta_C
field,Q2/Q3,10800.0,0.031005859375,4.40521240234375,-0.00021262781240771744,delta_C
field,Q2/Q3,10800.0,0.092529296875,4.40521240234375,-0.000211861117215717,delta_C
field,Q2/Q3,10800.0,0.153076171875,4.40521240234375,-0.00021036779755601032,delta_C
field,Q2/Q3,10800.0,0.21264648437500003,4.40521240234375,-0.00020819057316123768,delta_C
field,Q2/Q3,10800.0,0.271240234375,4.40521240234375,-0.00020537424274613691,delta_C
field,Q2/Q3,10800.0,0.328857421875,4.40521240234375,-0.00020196514894177398,delta_C
field,Q2/Q3,10800.0,0.385498046875,4.40521240234375,-0.0001980106816732441,delta_C
field,Q2/Q3,10800.0,0.441162109375,4.40521240234375,-0.0001935588197012894,delta_C
field,Q2/Q3,10800.0,0.49584960937499994,4.40521240234375,-0.00018865770982801067,delta_C
field,Q2/Q3,10800.0,0.549560546875,4.40521240234375,-0.00018335528310342575,delta_C
field,Q2/Q3,10800.0,0.602294921875,4.40521240234375,-0.00017769890725349846,delta_C
field,Q2/Q3,10800.0,0.654052734375,4.40521240234375,-0.0001717350743817292,delta_C
field,Q2/Q3,10800.0,0.704833984375,4.40521240234375,-0.00016550912294732711,delta_C
field,Q2/Q3,10800.0,0.754638671875,4.40521240234375,-0.00015906499288531606,delta_C
field,Q2/Q3,10800.0,0.8034667968750001,4.40521240234375,-0.0001524450126693111,delta_C
field,Q2/Q3,10800.0,0.8513183593749999,4.40521240234375,-0.00014568971702710876,delta_C
field,Q2/Q3,10800.0,0.898193359375,4.40521240234375,-0.00013883769394706924,delta_C
field,Q2/Q3,10800.0,0.944091796875,4.40521240234375,-0.00013192545955198476,delta_C
field,Q2/Q3,10800.0,0.989013671875,4.40521240234375,-0.0001249873593254236,delta_C
field,Q2/Q3,10800.0,1.032958984375,4.40521240234375,-0.00011805549415733196,delta_C
field,Q2/Q3,10800.0,1.075927734375,4.40521240234375,-0.00011115966958441525,delta_C
field,Q2/Q3,10800.0,1.117919921875,4.40521240234375,-0.00010432736661147857,delta_C
field,Q2/Q3,10800.0,1.158935546875,4.40521240234375,-9.758373243795582e-05,delta_C
field,Q2/Q3,10800.0,1.198974609375,4.40521240234375,-9.095158945338078e-05,delta_C
field,Q2/Q3,10800.0,1.238037109375,4.40521240234375,-8.445146088442712e-05,delta_C
field,Q2/Q3,10800.0,1.276123046875,4.40521240234375,-7.810161150989536e-05,delta_C
field,Q2/Q3,10800.0,1.313232421875,4.40521240234375,-7.19181019657178e-05,delta_C
field,Q2/Q3,10800.0,1.349365234375,4.40521240234375,-6.591485520202056e-05,delta_C
field,Q2/Q3,10800.0,1.384521484375,4.40521240234375,-6.010373375175959e-05,delta_C
field,Q2/Q3,10800.0,1.418701171875,4.40521240234375,-5.449462650153336e-05,delta_C
field,Q2/Q3,10800.0,1.451904296875,4.40521240234375,-4.909554369736391e-05,delta_C
field,Q2/Q3,10800.0,1.484130859375,4.40521240234375,-4.3912718883820645e-05,delta_C
field,Q2/Q3,10800.0,1.515380859375,4.40521240234375,-3.895071646331516e-05,delta_C
field,Q2/Q3,10800.0,1.545654296875,4.40521240234375,-3.42125434975582e-05,delta_C
field,Q2/Q3,10800.0,1.5749511718750002,4.40521240234375,-2.9699764350521463e-05,delta_C
field,Q2/Q3,10800.0,1.603271484375,4.40521240234375,-2.5412616772024776e-05,delta_C
field,Q2/Q3,10800.0,1.6306152343750002,4.40521240234375,-2.135012809767467e-05,delta_C
field,Q2/Q3,10800.0,1.656982421875,4.40521240234375,-1.751023037610544e-05,delta_C
field,Q2/Q3,10800.0,1.682373046875,4.40521240234375,-1.3889873462069602e-05,delta_C
field,Q2/Q3,10800.0,1.706787109375,4.40521240234375,-1.0485135355287056e-05,delta_C
field,Q2/Q3,10800.0,1.730224609375,4.40521240234375,-7.291329313430239e-06,delta_C
field,Q2/Q3,10800.0,1.7526855468750002,4.40521240234375,-4.303107493663916e-06,delta_C
field,Q2/Q3,10800.0,1.774169921875,4.40521240234375,-1.5145610383626718e-06,delta_C
field,Q2/Q3,10800.0,1.7946777343750002,4.40521240234375,1.080683358800627e-06,delta_C
field,Q2/Q3,10800.0,1.814208984375,4.40521240234375,3.4893703089178274e-06,delta_C
field,Q2/Q3,10800.0,1.8327636718750002,4.40521240234375,5.718525904807592e-06,delta_C
field,Q2/Q3,10800.0,1.8503417968750002,4.40521240234375,7.775371192453306e-06,delta_C
field,Q2/Q3,10800.0,1.866943359375,4.40521240234375,9.667239052824073e-06,delta_C
field,Q2/Q3,10800.0,1.882568359375,4.40521240234375,1.140149478340291e-05,delta_C
field,Q2/Q3,10800.0,1.8972167968750002,4.40521240234375,1.2985460716041786e-05,delta_C
field,Q2/Q3,10800.0,1.910888671875,4.40521240234375,1.4426345083640157e-05,delta_C
field,Q2/Q3,10800.0,1.9235839843750002,4.40521240234375,1.573117531772361e-05,delta_C
field,Q2/Q3,10800.0,1.935302734375,4.40521240234375,1.690673595211578e-05,delta_C
field,Q2/Q3,10800.0,1.9460449218750002,4.40521240234375,1.795951117156136e-05,delta_C
field,Q2/Q3,10800.0,1.955810546875,4.40521240234375,1.8895631936910462e-05,delta_C
field,Q2/Q3,10800.0,1.964599609375,4.40521240234375,1.9720827561853227e-05,delta_C
field,Q2/Q3,10800.0,1.9724121093750002,4.40521240234375,2.044038164528139e-05,delta_C
field,Q2/Q3,10800.0,1.9792480468750002,4.40521240234375,2.1059092299546833e-05,delta_C
field,Q2/Q3,10800.0,1.985107421875,4.40521240234375,2.158123664197653e-05,delta_C
field,Q2/Q3,10800.0,1.9899902343750002,4.40521240234375,2.2010539556305275e-05,delta_C
field,Q2/Q3,10800.0,1.993896484375,4.40521240234375,2.2350146749339217e-05,delta_C
field,Q2/Q3,10800.0,1.9968261718750002,4.40521240234375,2.260260215281029e-05,delta_C
field,Q2/Q3,10800.0,1.998779296875,4.40521240234375,2.276982973858921e-05,delta_C
field,Q2/Q3,10800.0,1.999755859375,4.40521240234375,2.285311980654292e-05,delta_C
field,Q2/Q3,10800.0,0.031005859375,4.71649169921875,-0.0002589760163118626,delta_C
field,Q2/Q3,10800.0,0.092529296875,4.71649169921875,-0.00025804804808249315,delta_C
field,Q2/Q3,10800.0,0.153076171875,4.71649169921875,-0.0002562407097081998,delta_C
field,Q2/Q3,10800.0,0.21264648437500003,4.71649169921875,-0.00025360588649214755,delta_C
field,Q2/Q3,10800.0,0.271240234375,4.71649169921875,-0.00025019804512926846,delta_C
field,Q2/Q3,10800.0,0.328857421875,4.71649169921875,-0.0002460735706912853,delta_C
field,Q2/Q3,10800.0,0.385498046875,4.71649169921875,-0.00024129015100760043,delta_C
field,Q2/Q3,10800.0,0.441162109375,4.71649169921875,-0.00023590620822444563,delta_C
field,Q2/Q3,10800.0,0.49584960937499994,4.71649169921875,-0.00022998037708443775,delta_C
field,Q2/Q3,10800.0,0.549560546875,4.71649169921875,-0.0002235710291897952,delta_C
field,Q2/Q3,10800.0,0.602294921875,4.71649169921875,-0.0002167358423619259,delta_C
field,Q2/Q3,10800.0,0.654052734375,4.71649169921875,-0.0002095314139851645,delta_C
field,Q2/Q3,10800.0,0.704833984375,4.71649169921875,-0.00020201291712473868,delta_C
field,Q2/Q3,10800.0,0.754638671875,4.71649169921875,-0.0001942337980282982,delta_C
field,Q2/Q3,10800.0,0.8034667968750001,4.71649169921875,-0.0001862455135359653,delta_C
